4s,3p,3d,4d,5d,4f,oxidation_state,temperature,time,CellV [A^3],Df,NASA [m^2/cm^3],density [g/cm^3],total_POV_gravimetric,mc_CRY-chi-1-all,mc_CRY-chi-3-all,mc_CRY-Z-2-all,D_mc_CRY-S-2-all,sum-mc_CRY-chi-0-all,sum-mc_CRY-Z-1-all,lc-Z-2-all,lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-3-all,D_lc-Z-1-all,D_lc-T-3-all,D_lc-alpha-2-all,func-Z-0-all,func-T-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-T-3-all,D_func-S-1-all,sum-lc-T-3-all,sum-D_lc-T-2-all,sum-D_lc-S-1-all,sum-func-alpha-3-all,sum-D_func-T-1-all,sum-D_func-T-2-all,sum-D_func-T-3-all,sum-D_func-alpha-2-all,sum-f-lig-T-3,MNC,pure_CO2_kH,pure_CO2_widomHOA,pure_methane_kH,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_580000,logKH_CH4,solvent1,solvent2,solvent3,additive,param3,param4,param5,additive_category,HBA,HBD,LogP
2,6,10,10,0,0,2,80,72.0,1563.63,2.98662,32.6674,1.2765,0.042977,27.716,46.5426,1728.0,4.26,5.7122,3648,105.0,128.905,0.935,2.77,2.0,-1.0,-4.0,40.5,21.0,0.9575,3.4775,3.25,-0.04,32.0,-6.0,-0.16,817.99,-8.0,17.0,13.0,5.4,3056,-0.441,0.000152937,-34.66478695,1.48e-05,1.125730748,1.598203708,-4.830898931,962,0,0,0,-0.110283159,-0.118768687,0.250791788,1,4,0,1.7944
1,6,10,0,0,0,1,105,12.0,13226.1,12.65122,0.0,0.869875,0.792551,23.16914286,45.695,1963.714286,1.83,101.08,88160,117.6,161.5051429,0.988285714,2.192571429,2.142857143,-1.542857143,-3.642857143,0.0,0.0,0.0,0.0,0.0,0.0,154.8,-1.2,-0.6,0.0,0.0,0.0,0.0,0.0,6876,-0.567,1.75e-05,-17.24723009,5.27e-06,0.26182613,2.460218449,-5.278464718,31275,6228,0,944,-0.110283159,-0.052885455,0.087815119,2,3,2,2.1450000000000005
2,6,10,10,1,0,3,85,24.0,6081.01,3.84836,0.0,1.06417,0.447055,29.293,38.555,4959.0,4.6,4.84,14136,106.2857143,139.1514286,0.508571429,1.525714286,1.142857143,-1.428571429,-5.142857143,0.0,0.0,0.0,0.0,0.0,0.0,20.57142857,-5.714285714,-0.091428571,0.0,0.0,0.0,0.0,0.0,1680,-0.491,0.00293321,-40.41232046,1.23e-05,4.174460339,3.822967286,-4.909830156,962,679,0,0,-0.110283159,-0.003003152,0.082883502,1,3,3,4.1152000000000015
1,6,10,0,0,0,2,85,96.0,7960.11,4.77784,0.0,1.02358,0.444419,29.92711111,57.01266667,1417.777778,4.571111111,64.98,19024,104.0666667,106.0693333,0.448,1.124666667,1.0,-2.466666667,-4.88,39.2,9.6,0.392,0.392,-1.6,-0.016,128.0,-29.33333333,-0.4,2675.84,-16.0,-16.0,-32.0,-62.4,5960,-0.692,5.67e-05,-23.27725468,1.09e-05,0.792116823,3.944356285,-4.963842378,6228,702,0,0,-0.110283159,-0.089079437,0.295377468,1,5,5,-0.4995999999999998
2,6,10,0,0,0,2,120,72.0,1765.39,3.68023,690.854,1.21005,0.26865,20.724,60.489,1260.0,3.78,10.89,3480,124.25,150.38,0.9575,1.2325,2.0,-1.5,-3.475,56.5,12.0,1.133333333,0.97,-2.0,0.09,84.0,-6.0,-0.32,1344.426667,-8.0,-8.0,-16.0,-31.86666667,1488,-0.465,0.000250216,-28.03699843,5e-05,2.133977947,3.227528722,-4.300826793,887,13387,0,0,0.389716841,0.06606585,-0.271501052,1,2,1,0.7797999999999999
2,6,10,10,0,0,2,110,72.0,6323.57,5.25494,0.0,0.879553,0.659358,26.1612,35.43085,3312.0,2.485,22.8488,13824,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,40.0,1.78,5.15,-6.0,-0.08,24.0,-8.0,-0.16,1388.6,-12.0,-8.0,-24.0,-65.6,6240,-0.559,0.000390366,-30.34285738,1.36e-05,2.619237498,4.838322678,-4.866566485,31374,0,0,0,0.389716841,-0.023335545,-0.009932266,1,8,4,5.0816000000000034
1,6,10,0,0,0,2,150,24.0,797.599,3.46778,764.824,1.43835,0.230251,26.144,45.524,696.0,2.44,10.83,2784,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,6.0,0.89,0.89,-4.0,-0.04,12.0,-4.0,-0.08,239.56,-4.0,-4.0,-8.0,-12.0,756,-0.415,0.000357346,-31.22989442,1.77e-05,2.554919998,2.925420328,-4.751090453,962,0,0,14798,-0.110283159,0.083073132,-0.129610464,0,4,4,0.4794000000000001
0,0,0,0,0,0,2,100,120.0,3731.82,5.4183,0.0,0.735724,0.875464,22.532,49.4132,576.0,2.48,5.1483,1440,112.0,87.98,0.89,0.89,2.0,-3.0,-6.0,64.0,12.0,1.78,3.56,6.0,-0.08,15.0,-6.0,-0.12,480.18,-6.0,-12.0,18.0,-72.0,438,-0.829,0.000108467,-23.67138523,8.84e-06,1.585728078,4.011069542,-5.053479943,31374,0,0,0,0.389716841,-0.027582654,0.044371836,1,3,2,0.6759999999999999
2,6,5,0,0,0,2,65,48.0,2033.35,4.43835,0.0,1.31199,0.24078,24.88266667,44.24733333,1016.666667,2.48,14.415,5600,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,49.0,28.0,0.49,1.47,-2.0,-0.02,24.0,-8.0,-0.16,1604.32,-4.0,-12.0,-8.0,-46.8,2168,-0.505,0.0228957,-46.36140528,1.97e-05,3.210029927,2.96589005,-4.705170177,962,0,0,0,0.223050174,0.011519349,-0.04633881,1,5,5,2.2202
2,6,5,0,0,0,2,80,48.0,3399.59,5.42911,0.0,1.09047,0.397113,35.402,31.806,600.0,2.48,9.61,4900,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,6.0,0.89,0.89,-4.0,-0.04,24.0,-8.0,-0.16,479.12,-8.0,-8.0,-16.0,-24.0,1224,-0.504,4.83e-05,-19.58359808,1.61e-05,0.666383538,3.172178849,-4.792419485,962,6228,0,0,-0.110283159,-0.080413181,-0.105657662,1,3,3,0.7812000000000001
2,6,7,0,0,0,2,105,23.0,17989.1,6.7332,0.0,0.625693,1.12694,28.02453333,45.0448,648.0,1.96,84.8256,22464,74.66666667,79.85333333,0.593333333,1.186666667,1.333333333,-2.666666667,-4.0,42.66666667,18.66666667,1.186666667,3.433333333,-1.333333333,-0.053333333,48.0,-16.0,-0.32,2298.08,-24.0,-8.0,-16.0,-131.2,11664,-0.495,5.35e-05,-21.98705846,7.99e-06,0.808410257,3.924313399,-5.097322789,6228,13387,0,0,-0.110283159,-0.307737026,0.008973606,1,9,6,4.612800000000003
2,6,10,10,0,0,2,100,72.0,7515.18,4.06042,0.0,1.18458,0.406137,29.068,46.306,3456.0,2.84,45.6976,30720,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,6.0,0.89,0.89,-4.0,-0.04,48.0,-16.0,-0.32,958.24,-16.0,-16.0,-32.0,-48.0,7728,-0.496,0.000245347,-27.56209306,1.62e-05,2.805346636,4.425261453,-4.789866155,962,6228,0,313,-0.110283159,-0.003003152,0.082883502,2,5,5,3.5116000000000014
1,6,10,0,0,0,2,85,72.0,11245.6,11.50288,0.0,0.603307,1.15732,29.99466667,71.934,1044.0,3.66,43.32,12760,130.6666667,164.7066667,1.083333333,2.866666667,2.333333333,1.333333333,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,156.0,20.0,-0.56,0.0,0.0,0.0,0.0,0.0,8824,-0.417,2.2e-05,-15.21782623,9.08e-06,0.329703309,4.544145358,-5.041960071,962,31275,6228,313,-0.110283159,0.083073132,-0.129610464,2,3,3,4.1152000000000015
0,0,0,0,0,0,2,120,48.0,5956.31,3.91911,0.0,0.938456,0.396758,21.02986667,37.39613333,480.0,2.48,20.5932,5376,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,32.0,1.78,3.56,0.0,-0.08,72.0,-24.0,-0.48,4019.52,-24.0,-48.0,0.0,-288.0,5904,-0.641,0.00473974,-40.85525166,3.87e-05,6.578768882,5.631491439,-4.412778593,31374,962,0,14798,-0.110283159,-0.006328263,0.131958321,0,3,2,2.875300000000001
2,6,10,0,0,0,2,90,48.0,45709.9,16.17316,0.0,0.318003,2.55998,14.19,31.85325,2970.0,0.81,43.56,9600,112.0,119.78,0.89,1.78,2.0,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-8.0,-0.16,0.0,0.0,0.0,0.0,0.0,6960,-1.152,0.00030777,-33.0551461,3.18e-06,1.791208954,1.752084873,-5.497652098,6228,887,0,0,-0.110283159,-0.089079437,0.295377468,1,3,3,15.04169999999997
2,6,10,10,0,0,2,80,72.0,1871.99,3.06561,866.272,1.53218,0.192615,20.86586667,37.9236,1152.0,2.84,17.1366,8256,130.6666667,164.7066667,1.083333333,2.866666667,2.333333333,1.333333333,-2.1,42.66666667,4.0,0.593333333,0.593333333,-2.666666667,-0.026666667,78.0,10.0,-0.28,479.12,-8.0,-8.0,-16.0,-24.0,2220,-0.451,0.00684173,-47.09040345,6.77e-06,4.678436117,1.923251681,-5.169603824,962,6228,0,0,0.223050174,0.014350755,-0.082541545,1,3,3,0.7812000000000001
2,6,10,0,0,0,2,120,72.0,1682.98,3.58668,486.691,1.26931,0.217347,20.724,60.489,1260.0,3.78,10.89,3480,124.25,150.38,0.9575,1.2325,2.0,-1.5,-3.475,56.5,12.0,1.133333333,0.97,-2.0,0.09,84.0,-6.0,-0.32,1344.426667,-8.0,-8.0,-16.0,-31.86666667,1488,-0.475,0.000303085,-29.91899043,5.44e-05,2.246413261,2.938324212,-4.26432287,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,2,1,0.7797999999999999
2,6,7,0,0,0,2,180,144.0,2332.49,4.39499,0.0,1.00245,0.408081,36.29653333,78.8848,1512.0,4.573333333,10.6032,3618,107.3333333,138.1693333,0.956,1.604666667,2.0,-0.066666667,-3.453333333,0.0,0.0,0.0,0.0,0.0,0.0,43.33333333,-3.333333333,-0.2,0.0,0.0,0.0,0.0,0.0,2984,-0.455,0.00020386,-26.56207098,4.94e-05,2.114186893,5.44144458,-4.306709323,962,174,0,0,-0.110283159,0.083073132,-0.129610464,1,3,3,-0.19389999999999996
2,6,10,10,0,0,2,160,48.0,4666.68,3.6848,284.737,1.35995,0.136785,27.716,49.855,1728.0,4.26,11.4244,7296,112.0,95.67333333,0.95,0.92,2.0,-2.666666667,1.866666667,54.0,13.0,0.786666667,2.07,0.0,-0.033333333,44.0,0.0,-0.24,1007.68,-8.0,6.0,0.0,-20.0,3204,-0.399,0.00833361,-48.55535957,8.78e-06,2.645948387,2.27713349,-5.056411018,962,887,0,14798,-0.110283159,0.083073132,-0.129610464,0,6,0,0.9661999999999998
2,6,10,10,0,10,3,200,240.0,2319.05,3.32075,203.896,1.56306,0.0886596,33.5744,92.0368,8448.0,5.2,2.9768,8448,176.0,119.78,0.86,1.78,-8.0,-4.0,-6.0,123.0,22.0,-0.236666667,0.97,0.666666667,0.263333333,12.0,-4.0,-0.58,755.9333333,3.333333333,-2.666666667,1.333333333,-3.6,4416,-0.465,0.000185187,-30.07728671,9.57e-05,1.24012249,1.803208229,-4.019032701,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,10,6,8.310400000000007
2,6,7,0,0,0,2,80,72.0,7209.64,4.89469,0.0,0.624336,1.0051,34.2912,107.16,1944.0,5.88,14.1376,4536,98.0,116.92,0.98,1.33,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,-0.48,0.0,0.0,0.0,0.0,0.0,6024,-0.239,8.85e-05,-19.23364043,2.62e-05,1.277018343,9.495932086,-4.582524985,962,0,0,14798,0.556383507,0.057565351,-0.282595179,0,0,2,3.676800000000002
2,6,10,0,0,0,2,65,48.0,3217.67,6.89343,0.0,1.46524,0.283667,22.704,70.11675,3195.0,2.76,43.56,15360,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,6.0,0.89,0.89,-4.0,-0.04,48.0,-16.0,-0.32,958.24,-16.0,-16.0,-32.0,-48.0,2512,-0.803,0.000301928,-34.12572177,8.2e-06,1.920752769,2.639485873,-5.086036289,962,12051,702,0,-0.110283159,0.083073132,-0.129610464,1,3,3,0.7812000000000001
1,6,10,0,0,0,2,25,336.0,3640.93,4.14527,0.0,1.26322,0.202213,24.624,58.862,1044.0,3.66,32.49,7830,105.0,160.16,0.935,1.8,2.0,-2.5,-4.0,64.0,6.0,0.89,0.89,-4.0,-0.04,180.0,-18.0,-0.72,2156.04,-36.0,-36.0,-72.0,-108.0,2952,-0.419,0.000665745,-32.35344101,5.65e-05,2.502166442,3.248160259,-4.248154527,6228,0,0,313,-0.110283159,-0.089079437,0.295377468,2,2,1,0.7797999999999999
2,6,10,10,1,0,3,120,24.0,2060.96,4.95516,0.0,1.59918,0.177553,34.056,28.182,5301.0,5.52,2.42,8208,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-4.0,-0.08,0.0,0.0,0.0,0.0,0.0,1920,-0.505,0.000272483,-32.01596474,3.26e-05,2.28065405,2.553015272,-4.487327608,6228,0,0,313,0.389716841,-0.020010434,-0.059007085,2,3,3,4.240800000000002
1,6,10,0,0,0,1,165,96.0,7201.69,7.05859,0.0,0.781018,0.711584,17.404,48.13333333,928.0,3.253333333,21.66,4234,98.0,133.57,0.98,1.75,2.0,0.5,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,4.0,-0.32,0.0,0.0,0.0,0.0,0.0,2592,-0.699,3.21e-05,-19.94966958,9.06e-06,0.470360965,4.251696892,-5.042665729,962,0,0,313,-0.110283159,0.083073132,-0.129610464,2,2,0,2.1435999999999993
1,6,10,0,0,0,2,130,24.0,1933.28,4.09789,0.0,1.03603,0.329085,31.16,73.967,1218.0,4.27,7.22,2204,112.0,101.7,0.935,1.135,2.0,-3.0,-0.1,75.7,13.85,0.4595,1.692,0.2,0.006,28.0,-2.0,-0.16,820.924,-2.4,2.6,0.8,-7.12,2744,-0.553,9.93e-05,-24.18708589,2.65e-05,1.299457421,3.76889955,-4.577314974,962,887,0,14798,-0.110283159,0.083073132,-0.129610464,0,4,3,0.3297
2,6,10,10,0,0,2,160,72.0,3506.23,3.57437,296.212,1.56146,0.116801,29.068,42.64715,1296.0,3.195,22.8488,15360,112.0,122.165,0.89,1.904,2.0,-4.0,-6.0,64.0,20.5,1.645,2.225,-1.5,0.03,48.8,-16.8,-0.32,1818.96,-12.0,-20.0,-12.0,-120.0,4464,-0.493,5.2e-05,-25.82635286,8.05e-06,0.634974176,1.747306895,-5.094269943,962,0,0,14798,-0.110283159,0.083073132,-0.129610464,0,4,3,2.5735
2,6,10,0,0,0,2,170,48.0,2912.43,4.56509,0.0,1.20631,0.345319,22.704,56.562,1530.0,1.29,21.78,7680,160.0,119.78,1.16,1.78,-4.75,-4.0,-6.0,144.5,19.0,-1.61,0.085,2.0,0.62,48.0,-16.0,-2.06,3639.12,32.0,0.0,16.0,85.6,2224,-0.457,4.34e-05,-21.04779837,1.35e-05,0.620932143,3.370324946,-4.868496821,962,0,0,0,-0.110283159,0.083073132,-0.129610464,1,2,3,0.18779999999999997
2,6,10,10,0,7,3,120,72.0,7267.94,3.44315,106.412,1.72993,0.0433081,37.614,77.076,10017.0,5.005,23.04,73584,104.8888889,175.6271111,0.415333333,1.525777778,0.933333333,-2.933333333,-4.933333333,0.0,0.0,0.0,0.0,0.0,0.0,246.4,-39.46666667,-0.448,0.0,0.0,0.0,0.0,0.0,11424,-0.597,0.138041,-59.77665285,1.56e-05,2.174434849,1.762775689,-4.807006266,962,0,0,0,-0.110283159,-0.003003152,0.082883502,1,2,2,2.2362
1,6,10,0,0,0,2,85,18.0,21568.6,7.51947,0.0,0.588936,1.25484,26.144,45.524,696.0,2.44,86.64,22272,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,49.0,24.33333333,0.49,1.586666667,0.0,-0.02,48.0,-16.0,-0.32,2362.08,-2.666666667,-8.0,0.0,-75.46666667,13440,-0.425,2.23e-05,-15.9161932,8.03e-06,0.324699399,3.90646688,-5.09525471,6228,962,0,313,-0.110283159,-0.089079437,0.295377468,2,15,6,3.6189
1,6,10,0,0,0,2,60,48.0,12151.7,7.77962,0.0,0.789274,0.856306,26.144,45.524,696.0,2.44,86.64,22272,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,49.0,28.0,0.49,1.47,-2.0,-0.02,72.0,-24.0,-0.48,4812.96,-12.0,-36.0,-24.0,-140.4,7176,-0.481,2.56e-05,-16.13232268,9.31e-06,0.38193928,4.129989668,-5.031030727,962,6228,702,944,0.223050174,0.014350755,-0.082541545,2,6,6,1.9184
2,6,10,10,0,0,2,120,72.0,3245.5,4.97084,0.0,1.25899,0.347136,20.8884,67.16905,2160.0,5.325,22.8488,10944,131.4444444,168.0044444,0.965,1.093888889,2.0,-1.611111111,-2.866666667,54.0,14.66666667,1.346666667,0.903333333,-0.666666667,0.22,144.0,-6.666666667,-0.48,2187.04,0.0,-8.0,-8.0,-43.6,2304,-0.46,0.00218121,-40.39591915,1.11e-05,3.890342668,3.233141885,-4.954833552,6228,0,0,0,0.389716841,-0.024257543,-0.004702983,1,4,2,-0.0648999999999999
2,6,10,0,0,0,2,100,60.0,1842.74,3.04579,434.529,1.3744,0.157626,18.92,32.945,600.0,1.8,16.335,4800,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,6.0,0.89,0.89,-4.0,-0.04,24.0,-8.0,-0.16,479.12,-8.0,-8.0,-16.0,-24.0,2320,-0.561,0.11731,-55.53402655,3.97e-05,4.304496839,3.034160394,-4.401160269,962,31374,0,0,-0.110283159,0.083073132,-0.129610464,1,3,3,2.448200000000001
2,6,10,0,0,0,2,90,72.0,4008.76,4.28231,0.0,0.954537,0.580617,22.704,39.534,720.0,2.16,21.78,7680,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,6.0,0.89,0.89,-4.0,-0.04,24.0,-8.0,-0.16,479.12,-8.0,-8.0,-16.0,-24.0,3864,-0.502,0.000203621,-25.6750934,2.85e-05,2.56243211,6.711821873,-4.544454739,962,6228,0,313,-0.110283159,-0.003003152,0.082883502,2,5,5,3.5116000000000014
2,6,7,0,0,0,2,120,72.0,5690.31,3.99192,0.0,1.26506,0.180814,37.80053333,85.10133333,2052.0,3.266666667,42.4128,15120,106.4,157.714,0.926,1.918,2.0,-1.4,-4.4,153.6,7.2,0.036,0.072,3.6,0.3,140.0,-24.0,-0.8,7030.56,-24.0,-48.0,72.0,388.8,6424,-1.581,0.000276777,-28.87323014,5.99e-05,1.908798573,2.874450681,-4.222815406,6228,0,0,0,0.389716841,-0.020010434,-0.059007085,1,2,0,2.6519000000000004
1,6,10,0,0,0,2,85,24.0,27508.5,8.55287,0.0,0.606791,1.23136,28.4544,87.2632,3010.2,2.04,144.4,40368,158.88,58.3984,0.8792,0.6872,-4.0,-1.52,-2.08,89.6,0.0,-0.630666667,0.0,0.0,0.212666667,134.4,-25.6,-7.6,0.0,88.0,0.0,0.0,0.0,12224,-0.675,1.19e-05,-13.41675198,5e-06,0.178321568,2.67664404,-5.301249804,6228,0,0,944,-0.110283159,-0.089079437,0.295377468,2,3,2,3.812000000000001
2,6,10,0,0,0,2,120,40.0,2481.53,3.66587,726.779,1.48531,0.212428,22.044,61.7265,1440.0,2.12,21.78,7440,166.75,127.905,1.0925,2.5275,-2.5,-2.75,-3.975,91.7,18.6,0.087,1.202,0.1,0.162,37.0,-9.0,-0.74,1096.896,0.0,6.4,0.4,27.68,2624,-0.442,0.000156708,-26.9077077,2.62e-05,1.426523271,2.962853317,-4.580958387,962,0,0,0,0.389716841,0.061818741,-0.217196949,1,9,7,-2.7826999999999984
2,6,10,10,1,0,3,105,24.0,6412.41,5.99994,0.0,0.996691,0.555157,29.293,38.555,4959.0,4.6,4.84,14136,106.2857143,139.1514286,0.508571429,1.525714286,1.142857143,-1.428571429,-5.142857143,49.0,18.33333333,0.49,1.306666667,-0.666666667,-0.02,20.57142857,-5.714285714,-0.091428571,1003.44,0.0,-1.333333333,-2.666666667,-41.6,1592,-0.483,0.000338301,-32.89621534,6.31e-06,2.353776554,2.506186268,-5.199653467,6228,0,0,944,-0.110283159,-0.089079437,0.295377468,2,6,3,2.0289
2,6,5,0,0,0,2,90,48.0,5069.05,6.45971,0.0,0.828086,0.55656,23.10533333,44.24733333,1433.333333,2.48,14.415,5200,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,32.0,3.0,0.445,0.445,-2.0,-0.02,24.0,-8.0,-0.16,239.56,-4.0,-4.0,-8.0,-12.0,5208,-0.96,0.00372407,-43.45158263,1.41e-05,3.137472445,4.130731683,-4.85154234,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1,3,3,5.905860000000006
2,6,10,10,0,0,3,120,48.0,4530.34,4.66761,172.007,1.13784,0.3686979,36.7392,79.388,6076.0,4.7,25.3472,18816,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,32.0,1.78,3.56,0.0,-0.08,48.0,-16.0,-0.32,2679.68,-16.0,-32.0,0.0,-192.0,3936,-0.803,0.000122867,-23.69006329,2.87e-05,1.527422398,4.451295229,-4.542485972,6228,0,0,0,-0.110283159,-0.097046499,0.394733864,1,3,2,2.875300000000001
2,6,10,10,0,0,2,85,24.0,3565.41,4.30595,0.0,1.16997,0.336076,26.1612,63.7468,5760.0,2.84,17.1366,10368,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,33.2,1.602,4.298,-5.6,-0.072,18.0,-6.0,-0.12,905.028,-8.4,-6.0,-16.8,-42.96,4680,-0.586,0.00150996,-37.00025175,5.03e-05,3.387493274,4.454869653,-4.298377624,962,6228,0,0,-0.110283159,-0.003003152,0.082883502,1,8,4,5.0816000000000034
1,6,10,0,0,0,2,180,12.0,2547.95,2.9646,370.14,1.30527,0.128479,20.77333333,46.82866667,812.0,2.846666667,21.66,4408,105.0,135.0,0.935,1.975,2.0,-1.5,-4.0,32.0,3.0,0.445,0.445,-2.0,-0.02,64.0,-8.0,-0.32,479.12,-8.0,-8.0,-16.0,-24.0,3960,-1.128,0.000309874,-31.26738722,2.21e-05,1.453344258,2.098765567,-4.656504753,962,702,0,0,-0.110283159,0.083073132,-0.129610464,1,2,0,2.1435999999999993
2,6,10,10,0,7,3,80,72.0,5261.63,7.01537,0.0,1.00037,0.520009,24.768,41.088,4662.0,4.853333333,8.64,18144,112.0,119.78,0.89,1.78,2.0,-4.0,-6.0,64.0,30.0,2.13,2.67,-1.0,0.32,48.0,-16.0,-0.32,2488.88,-8.0,-32.0,-8.0,-144.0,6608,-0.854,0.00207842,-40.93774537,1.78e-05,3.360912211,4.193247345,-4.749043561,962,6228,6342,0,0.223050174,0.011519349,-0.04633881,1,3,3,2.3192000000000004
2,6,10,10,0,0,2,120,96.0,4906.31,3.58022,556.495,1.69538,0.127523,28.054,58.19515,2976.0,4.3,22.8488,14784,114.3333333,154.61,0.608333333,1.66,1.333333333,-2.666666667,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,77.33333333,-16.0,-0.213333333,0.0,0.0,0.0,0.0,0.0,3072,-0.496,0.0104221,-43.58572175,2.76e-05,2.0925066,1.617643872,-4.559309694,6228,0,0,0,-0.110283159,-0.089079437,0.295377468,1,2,1,0.9578999999999998
2,6,7,0,0,0,2,115,96.0,5479.73,3.97231,0.0,1.08189,0.360204,37.6752,85.8878,1863.0,3.43,28.2752,10044,96.57142857,100.3857143,0.915714286,1.142857143,2.0,-2.0,-2.914285714,37.14285714,21.57142857,1.317142857,0.757142857,0.142857143,0.36,92.0,-12.0,-0.56,2942.28,24.0,-4.0,2.0,-82.2,6452,-0.533,7.75e-05,-23.2104419,2.34e-05,1.048759322,4.1714424,-4.630218444,6228,0,0,0,0.389716841,-0.024257543,-0.004702983,1,6,3,3.6285000000000016
2,6,7,0,0,0,2,100,48.0,2436.6,3.80459,0.0,1.46381,0.217309,25.09173333,38.09506667,756.0,2.36,42.4128,9612,112.0,143.63,0.89,3.02,2.0,-6.0,-6.0,64.0,9.0,0.89,0.89,-6.0,-0.04,36.0,-12.0,-0.16,574.52,-8.0,-12.0,-24.0,-24.0,3552,-1.02,0.0118286,-43.25100115,7.94e-06,5.289212569,2.266904042,-5.100302036,962,0,0,14798,-0.110283159,-0.010970215,0.182239898,0,6,6,-1.7951999999999986
2,6,10,0,0,0,2,80,24.0,999.136,2.98597,511.474,1.24204,0.209205,27.72,55.209,1080.0,3.24,5.445,2340,107.3333333,117.9133333,0.92,2.026666667,2.0,-1.666666667,-4.666666667,16.33333333,7.333333333,0.163333333,0.326666667,-1.0,-0.006666667,20.0,-4.0,-0.12,305.62,-1.0,-2.0,-3.0,-7.8,1110,-0.475,0.000354398,-29.56254953,6.61e-05,2.065044921,3.089535354,-4.179983204,6228,0,0,0,-0.110283159,-0.091296178,0.328094014,1,2,2,1.4826000000000001
1,6,10,0,0,0,2,25,168.0,13033.2,3.15204,869.873,1.18504,0.229967,26.80266667,54.29566667,1102.0,3.863333333,32.49,8526,124.6,216.196,0.944,2.944,2.0,-1.2,-7.68,21.33333333,2.0,0.296666667,0.296666667,-1.0,-0.013333333,216.0,-36.0,-0.6,537.95,-10.0,-15.0,-15.0,-30.0,5022,-0.672,4.28e-05,-24.20993674,1.21e-05,0.524244258,2.398076119,-4.91864549,6228,962,0,8471,-0.110283159,-0.089079437,0.295377468,0,3,3,0.02669999999999967
2,6,10,10,0,0,2,120,72.0,7456.21,4.69235,0.0,1.46678,0.0944517,31.34386667,56.27136667,3136.0,4.54,17.1366,12000,117.25,147.58,0.935,1.8875,2.0,-2.0,-3.75,56.5,10.5,1.355,1.4425,-1.5,0.15,72.0,-12.0,-0.32,1047.44,0.0,8.0,-12.0,-30.0,6472,-0.747,5.39e-05,-24.26438099,1.78e-05,0.591913694,1.312881553,-4.750676877,962,6228,0,14798,-0.110283159,-0.006328263,0.131958321,0,2,2,2.4668
2,6,7,0,0,0,2,130,72.0,2730.21,2.70917,32.1105,1.26122,0.0350454,24.3648,60.0848,972.0,2.94,14.1376,3240,107.3333333,117.8733333,0.95,1.48,2.0,-2.0,-0.733333333,54.0,18.44444444,1.375555556,3.663333333,0.444444444,-0.057777778,52.0,-4.0,-0.24,1145.246667,-8.666666667,32.0,2.666666667,-3.733333333,4656,-0.424,2.8e-05,-29.73655446,4.05e-06,0.346099617,1.057030072,-5.392721948,962,0,0,14798,-0.110283159,0.083073132,-0.129610464,0,4,3,2.0145
2,6,10,0,0,0,2,100,144.0,8248.29,10.79912,0.0,0.878987,0.640715,21.12,52.3908,1200.0,3.488,27.225,8880,106.6666667,64.02,0.754761905,1.082857143,1.619047619,-1.333333333,-1.847619048,27.42857143,2.571428571,0.381428571,0.381428571,-1.714285714,-0.017142857,46.66666667,-6.666666667,-0.453333333,718.68,-12.0,-12.0,-24.0,-36.0,1660,-0.588,0.000111584,-26.17741916,4.66e-06,1.238652979,2.184152017,-5.332014079,962,6228,0,0,0.389716841,0.06606585,-0.271501052,1,2,1,-0.19530000000000008
